"id","kjid","Kjsj","Kjdjs","kjsjzt","Kjjg","qq_now","tz_money","odds","zjje","add_time","start_time","edit_time","game_id"
"1662","DXH18001662","1537128220","0","0","3,15,18,17","587","0","","0","1537128160","1537128210","1537128210","1"
"1663","DXH18001663","1537128280","0","0","1,17,10","770","0","","0","1537128220","1537128270","1537128270","1"
"1664","DXH18001664","1537128340","0","0","3,16,17,18","678","0","","0","1537128280","1537128330","1537128330","1"
"1665","DXH18001665","1537128400","0","0","3,17,19","779","0","","0","1537128340","1537128390","1537128390","1"
"1666","DXH18001666","1537128460","0","0","1,19,16,12","962","0","","0","1537128400","1537128450","1537128450","1"
"1667","DXH18001667","1537128520","0","0","2,14,10","404","0","","0","1537128460","1537128510","1537128510","1"
"1668","DXH18001668","1537128580","0","0","3,17,19,18","798","0","","0","1537128520","1537128570","1537128570","1"
"1669","DXH18001669","1537128640","0","0","3,11,19,12","192","0","","0","1537128580","1537128630","1537128630","1"
"1670","DXH18001670","1537128700","0","0","1,18,17,11","871","0","","0","1537128640","1537128690","1537128690","1"
"1671","DXH18001671","1537128760","0","0","3,10,14,16","46","0","","0","1537128700","1537128750","1537128750","1"
"1672","DXH18001672","1537128820","0","0","3,18,19","899","0","","0","1537128760","1537128810","1537128810","1"
"1673","DXH18001673","1537128880","0","0","1,19,15,14","954","0","","0","1537128820","1537128870","1537128870","1"
"1674","DXH18001674","1537128940","0","0","3,17,18,19","789","0","","0","1537128880","1537128930","1537128930","1"
"1675","DXH18001675","1537129000","0","0","3,10,11,19","19","0","","0","1537128940","1537128990","1537128990","1"
"1676","DXH18001676","1537129060","0","0","1,15,12,13","523","0","","0","1537129000","1537129050","1537129050","1"
"1677","DXH18001677","1537129120","0","0","1,12,10","220","0","","0","1537129060","1537129110","1537129110","1"
"1678","DXH18001678","1537129180","0","0","3,13,17,16","376","0","","0","1537129120","1537129170","1537129170","1"
"1679","DXH18001679","1537129240","0","0","1,15,14,11","541","0","","0","1537129180","1537129230","1537129230","1"
"1680","DXH18001680","1537129300","0","0","1,19,18,11","981","0","","0","1537129240","1537129290","1537129290","1"
"1681","DXH18001681","1537129360","0","0","3,12,18,14","284","0","","0","1537129300","1537129350","1537129350","1"
"1682","DXH18001682","1537129420","0","0","1,19,15,14","954","0","","0","1537129360","1537129410","1537129410","1"
"1683","DXH18001683","1537129480","0","0","1,18,17,11","871","0","","0","1537129420","1537129470","1537129470","1"
"1684","DXH18001684","1537129540","0","0","3,17,18,19","789","0","","0","1537129480","1537129530","1537129530","1"
"1685","DXH18001685","1537129600","0","0","1,19,13,16","936","0","","0","1537129540","1537129590","1537129590","1"
"1686","DXH18001686","1537129660","0","0","2,12,10","202","0","","0","1537129600","1537129650","1537129650","1"
"1687","DXH18001687","1537129720","0","0","1,13,12,11","321","0","","0","1537129660","1537129710","1537129710","1"
"1688","DXH18001688","1537129780","0","0","1,17,10","770","0","","0","1537129720","1537129770","1537129770","1"
"1689","DXH18001689","1537129840","0","0","1,16,12,14","624","0","","0","1537129780","1537129830","1537129831","1"
"1690","DXH18001690","1537129900","0","0","1,13,11,12","312","0","","0","1537129840","1537129890","1537129890","1"
"1691","DXH18001691","1537129960","0","0","1,13,10","330","0","","0","1537129900","1537129950","1537129950","1"
"1692","DXH18001692","1537130020","0","0","1,18,13,15","835","0","","0","1537129960","1537130010","1537130010","1"
"1693","DXH18001693","1537130080","0","0","3,15,18,17","587","0","","0","1537130020","1537130070","1537130070","1"
"1694","DXH18001694","1537130140","0","0","1,17,12,15","725","0","","0","1537130080","1537130130","1537130130","1"
"1695","DXH18001695","1537130200","0","0","3,14,17","477","0","","0","1537130140","1537130190","1537130190","1"
"1696","DXH18001696","1537130260","0","0","3,12,17,15","275","0","","0","1537130200","1537130250","1537130250","1"
"1697","DXH18001697","1537130320","0","0","3,13,18,15","385","0","","0","1537130260","1537130310","1537130310","1"
"1698","DXH18001698","1537130380","0","0","1,19,13,16","936","0","","0","1537130320","1537130370","1537130370","1"
"1699","DXH18001699","1537130440","0","0","1,19,18,11","981","0","","0","1537130380","1537130430","1537130430","1"
"1700","DXH18001700","1537130500","0","0","1,14,12","422","0","","0","1537130440","1537130490","1537130490","1"
"1701","DXH18001701","1537130560","0","0","4,10,2","0","0","","0","1537130500","1537130550","1537130550","1"
"1702","DXH18001702","1537130620","0","0","1,16,12,14","624","0","","0","1537130560","1537130610","1537130610","1"
"1703","DXH18001703","1537130680","0","0","3,11,12,19","129","0","","0","1537130620","1537130670","1537130670","1"
"1704","DXH18001704","1537130740","0","0","1,18,12,16","826","0","","0","1537130680","1537130730","1537130730","1"
"1705","DXH18001705","1537130800","0","0","1,14,12","422","0","","0","1537130740","1537130790","1537130790","1"
"1706","DXH18001706","1537130860","0","0","3,14,17","477","0","","0","1537130800","1537130850","1537130850","1"
"1707","DXH18001707","1537130920","0","0","1,18,13,15","835","0","","0","1537130860","1537130910","1537130910","1"
"1708","DXH18001708","1537130980","0","0","3,13,17,16","376","0","","0","1537130920","1537130970","1537130970","1"
"1709","DXH18001709","1537131040","0","0","3,14,19,15","495","0","","0","1537130980","1537131030","1537131030","1"
"1710","DXH18001710","1537131100","0","0","3,11,15,16","156","0","","0","1537131040","1537131090","1537131090","1"
"1711","DXH18001711","1537131161","0","0","1,18,16,12","862","0","","0","1537131101","1537131150","1537131150","1"
"1712","DXH18001712","1537131220","0","0","3,14,15,19","459","0","","0","1537131160","1537131210","1537131210","1"
"1713","DXH18001713","1537131280","0","0","3,12,19,13","293","0","","0","1537131220","1537131270","1537131270","1"
"1714","DXH18001714","1537131340","0","0","1,19,13,16","936","0","","0","1537131280","1537131330","1537131330","1"
"1715","DXH18001715","1537131400","0","0","3,13,19,14","394","0","","0","1537131340","1537131390","1537131390","1"
"1716","DXH18001716","1537131460","0","0","1,19,16,13","963","0","","0","1537131400","1537131450","1537131450","1"
"1717","DXH18001717","1537131520","0","0","3,10,18,12","82","0","","0","1537131460","1537131510","1537131510","1"
"1718","DXH18001718","1537131580","0","0","1,13,11,12","312","0","","0","1537131520","1537131570","1537131570","1"
"1719","DXH18001719","1537131640","0","0","3,10,11,19","19","0","","0","1537131580","1537131630","1537131630","1"
"1720","DXH18001720","1537131700","0","0","1,14,10","440","0","","0","1537131640","1537131690","1537131690","1"
"1721","DXH18001721","1537131760","0","0","1,19,13,16","936","0","","0","1537131700","1537131750","1537131750","1"
"1722","DXH18001722","1537131820","0","0","2,18,10","808","0","","0","1537131760","1537131810","1537131810","1"
"1723","DXH18001723","1537131880","0","0","2,14,19","494","0","","0","1537131820","1537131870","1537131870","1"
"1724","DXH18001724","1537131940","0","0","3,16,18,17","687","0","","0","1537131880","1537131930","1537131930","1"
"1725","DXH18001725","1537132000","0","0","3,11,12,18","128","0","","0","1537131940","1537131990","1537131990","1"
"1726","DXH18001726","1537132060","0","0","2,12,19","292","0","","0","1537132000","1537132050","1537132050","1"
"1727","DXH18001727","1537132120","0","0","3,10,15,14","54","0","","0","1537132060","1537132110","1537132110","1"
"1728","DXH18001728","1537132180","0","0","1,19,10,18","908","0","","0","1537132120","1537132170","1537132170","1"
"1729","DXH18001729","1537132240","0","0","2,16,19","696","0","","0","1537132180","1537132230","1537132230","1"
"1730","DXH18001730","1537132300","0","0","1,16,15,10","650","0","","0","1537132240","1537132290","1537132290","1"
"1731","DXH18001731","1537132360","0","0","1,16,12,13","623","0","","0","1537132300","1537132350","1537132350","1"
"1732","DXH18001732","1537132420","0","0","3,15,17","577","0","","0","1537132360","1537132410","1537132410","1"
"1733","DXH18001733","1537132480","0","0","3,10,18,11","81","0","","0","1537132420","1537132470","1537132470","1"
"1734","DXH18001734","1537132540","0","0","3,11,12,18","128","0","","0","1537132480","1537132530","1537132530","1"
"1735","DXH18001735","1537132600","0","0","1,15,10,13","503","0","","0","1537132540","1537132590","1537132590","1"
"1736","DXH18001736","1537132660","0","0","4,18,2","888","0","","0","1537132600","1537132650","1537132650","1"
"1737","DXH18001737","1537132720","0","0","3,15,17,16","576","0","","0","1537132660","1537132710","1537132710","1"
"1738","DXH18001738","1537132780","0","0","3,12,18","228","0","","0","1537132720","1537132770","1537132770","1"
"1739","DXH18001739","1537132840","0","0","3,16,17","677","0","","0","1537132780","1537132830","1537132830","1"
"1740","DXH18001740","1537132900","0","0","1,18,12,14","824","0","","0","1537132840","1537132890","1537132890","1"
"1741","DXH18001741","1537132960","0","0","3,13,12,19","329","0","","0","1537132900","1537132950","1537132950","1"
"1742","DXH18001742","1537133020","0","0","1,15,10,13","503","0","","0","1537132960","1537133010","1537133010","1"
"1743","DXH18001743","1537133080","0","0","2,19,18","989","0","","0","1537133020","1537133070","1537133070","1"
"1744","DXH18001744","1537133140","0","0","3,13,14,17","347","0","","0","1537133080","1537133130","1537133130","1"
"1745","DXH18001745","1537133200","0","0","1,19,15,12","952","0","","0","1537133140","1537133190","1537133190","1"
"1746","DXH18001746","1537133260","0","0","1,15,11,12","512","0","","0","1537133200","1537133250","1537133250","1"
"1747","DXH18001747","1537133320","0","0","3,11,18","118","0","","0","1537133260","1537133310","1537133310","1"
"1748","DXH18001748","1537133380","0","0","3,13,12,19","329","0","","0","1537133320","1537133370","1537133370","1"
"1749","DXH18001749","1537133440","0","0","1,18,15,11","851","0","","0","1537133380","1537133430","1537133430","1"
"1750","DXH18001750","1537133500","0","0","1,15,19,13","593","0","","0","1537133440","1537133490","1537133490","1"
"1751","DXH18001751","1537133560","0","0","1,16,12,11","621","0","","0","1537133500","1537133550","1537133550","1"
"1752","DXH18001752","1537133620","0","0","2,16,17","676","0","","0","1537133560","1537133610","1537133610","1"
"1753","DXH18001753","1537133680","0","0","1,18,14,10","840","0","","0","1537133620","1537133670","1537133670","1"
"1754","DXH18001754","1537133740","0","0","1,17,13,10","730","0","","0","1537133680","1537133730","1537133730","1"
"1755","DXH18001755","1537133800","0","0","1,18,19,15","895","0","","0","1537133740","1537133790","1537133790","1"
"1756","DXH18001756","1537133860","0","0","1,17,13,10","730","0","","0","1537133800","1537133850","1537133850","1"
"1757","DXH18001757","1537133920","0","0","1,17,11,12","712","0","","0","1537133860","1537133910","1537133910","1"
"1758","DXH18001758","1537133980","0","0","3,15,16","556","0","","0","1537133920","1537133970","1537133970","1"
"1759","DXH18001759","1537134040","0","0","3,10,16","6","0","","0","1537133980","1537134030","1537134030","1"
"1760","DXH18001760","1537134100","0","0","3,15,12,19","529","0","","0","1537134040","1537134091","1537134091","1"
"1761","DXH18001761","1537134160","0","0","1,16,10","600","0","","0","1537134100","1537134150","1537134150","1"
"1762","DXH18001762","1537134220","0","0","1,15,16,13","563","0","","0","1537134160","1537134210","1537134210","1"
"1763","DXH18001763","1537134280","0","0","1,15,17,12","572","0","","0","1537134220","1537134270","1537134270","1"
"1764","DXH18001764","1537134340","0","0","2,11,14","141","0","","0","1537134280","1537134330","1537134330","1"
"1765","DXH18001765","1537134400","0","0","2,11,14","141","0","","0","1537134340","1537134390","1537134390","1"
"1766","DXH18001766","1537134460","0","0","2,15,14","545","0","","0","1537134400","1537134450","1537134450","1"
"1767","DXH18001767","1537134520","0","0","3,15,11,17","517","0","","0","1537134460","1537134510","1537134510","1"
"1768","DXH18001768","1537134580","0","0","1,17,10","700","0","","0","1537134520","1537134570","1537134570","1"
"1769","DXH18001769","1537134640","0","0","3,10,12,11","21","0","","0","1537134580","1537134630","1537134630","1"
"1770","DXH18001770","1537134700","0","0","3,12,13","223","0","","0","1537134640","1537134690","1537134690","1"
"1771","DXH18001771","1537134760","0","0","3,12,19,16","296","0","","0","1537134700","1537134750","1537134750","1"
"1772","DXH18001772","1537134820","0","0","3,16,11,17","617","0","","0","1537134760","1537134810","1537134810","1"
"1773","DXH18001773","1537134880","0","0","3,10,12","2","0","","0","1537134820","1537134870","1537134870","1"
"1774","DXH18001774","1537134940","0","0","3,11,16,17","167","0","","0","1537134880","1537134930","1537134930","1"
"1775","DXH18001775","1537135000","0","0","3,11,18,15","185","0","","0","1537134940","1537134990","1537134990","1"
"1776","DXH18001776","1537135060","0","0","1,15,12,14","524","0","","0","1537135000","1537135050","1537135050","1"
"1777","DXH18001777","1537135120","0","0","1,13,12","322","0","","0","1537135060","1537135110","1537135110","1"
"1778","DXH18001778","1537135180","0","0","3,13,17","377","0","","0","1537135120","1537135170","1537135170","1"
"1779","DXH18001779","1537135240","0","0","3,12,19,14","294","0","","0","1537135180","1537135230","1537135230","1"
"1780","DXH18001780","1537135300","0","0","1,17,15,13","753","0","","0","1537135240","1537135290","1537135290","1"
"1781","DXH18001781","1537135360","0","0","1,17,13,14","734","0","","0","1537135300","1537135350","1537135350","1"
"1782","DXH18001782","1537135420","0","0","3,13,18,15","385","0","","0","1537135360","1537135410","1537135410","1"
"1783","DXH18001783","1537135480","0","0","1,18,14,12","842","0","","0","1537135420","1537135470","1537135470","1"
"1784","DXH18001784","1537135540","0","0","3,12,11,18","218","0","","0","1537135480","1537135530","1537135530","1"
"1785","DXH18001785","1537135600","0","0","3,14,12,19","429","0","","0","1537135540","1537135590","1537135590","1"
"1786","DXH18001786","1537135660","0","0","1,15,19,13","593","0","","0","1537135600","1537135650","1537135650","1"
"1787","DXH18001787","1537135720","0","0","1,16,10,12","602","0","","0","1537135660","1537135710","1537135710","1"
"1788","DXH18001788","1537135780","0","0","1,15,17,14","574","0","","0","1537135720","1537135770","1537135770","1"
"1789","DXH18001789","1537135840","0","0","1,19,11,13","913","0","","0","1537135780","1537135830","1537135830","1"
"1790","DXH18001790","1537135900","0","0","3,14,12,17","427","0","","0","1537135840","1537135890","1537135890","1"
"1791","DXH18001791","1537135960","0","0","3,13,15","335","0","","0","1537135900","1537135950","1537135950","1"
"1792","DXH18001792","1537136020","0","0","2,14,13","434","0","","0","1537135960","1537136010","1537136010","1"
"1793","DXH18001793","1537136080","0","0","1,17,10","700","0","","0","1537136020","1537136070","1537136070","1"
"1794","DXH18001794","1537136140","0","0","1,19,14,17","947","0","","0","1537136080","1537136130","1537136130","1"
"1795","DXH18001795","1537136200","0","0","1,13,15,10","350","0","","0","1537136140","1537136190","1537136190","1"
"1796","DXH18001796","1537136260","0","0","1,18,16,14","864","0","","0","1537136200","1537136250","1537136250","1"
"1797","DXH18001797","1537136320","0","0","3,13,18,16","386","0","","0","1537136260","1537136310","1537136310","1"
"1798","DXH18001798","1537136380","0","0","3,10,11","1","0","","0","1537136320","1537136370","1537136370","1"
"1799","DXH18001799","1537136440","0","0","3,10,14,17","47","0","","0","1537136380","1537136430","1537136430","1"
"1800","DXH18001800","1537136500","0","0","1,17,13,14","734","0","","0","1537136440","1537136490","1537136490","1"
"1801","DXH18001801","1537136560","0","0","3,15,19,16","596","0","","0","1537136500","1537136550","1537136550","1"
"1802","DXH18001802","1537136620","0","0","3,14,15,19","459","0","","0","1537136560","1537136610","1537136610","1"
"1803","DXH18001803","1537136680","0","0","3,13,15,17","357","0","","0","1537136620","1537136670","1537136670","1"
"1804","DXH18001804","1537136740","0","0","3,12,18","228","0","","0","1537136680","1537136730","1537136730","1"
"1805","DXH18001805","1537136800","0","0","3,12,13,17","237","0","","0","1537136740","1537136790","1537136790","1"
"1806","DXH18001806","1537136860","0","0","1,16,10,14","604","0","","0","1537136800","1537136850","1537136850","1"
"1807","DXH18001807","1537136920","0","0","3,18,16,19","869","0","","0","1537136860","1537136910","1537136910","1"
"1808","DXH18001808","1537136980","0","0","3,12,13,16","236","0","","0","1537136920","1537136970","1537136970","1"
"1809","DXH18001809","1537137040","0","0","1,15,18,14","584","0","","0","1537136980","1537137030","1537137030","1"
"1810","DXH18001810","1537137100","0","0","3,12,14","244","0","","0","1537137040","1537137091","1537137091","1"
"1811","DXH18001811","1537137160","0","0","1,15,10,11","501","0","","0","1537137100","1537137150","1537137150","1"
"1812","DXH18001812","1537137220","0","0","4,15,2","555","0","","0","1537137160","1537137210","1537137210","1"
"1813","DXH18001813","1537137280","0","0","3,13,19,18","398","0","","0","1537137220","1537137270","1537137270","1"
"1814","DXH18001814","1537137340","0","0","1,15,14","554","0","","0","1537137280","1537137330","1537137330","1"
"1815","DXH18001815","1537137400","0","0","1,11,13,10","130","0","","0","1537137340","1537137390","1537137390","1"
"1816","DXH18001816","1537137460","0","0","1,19,17,14","974","0","","0","1537137400","1537137450","1537137450","1"
"1817","DXH18001817","1537137520","0","0","3,12,16,18","268","0","","0","1537137460","1537137510","1537137510","1"
"1818","DXH18001818","1537137581","0","0","2,10,11","10","0","","0","1537137521","1537137570","1537137570","1"
"1819","DXH18001819","1537137640","0","0","1,16,13,14","634","0","","0","1537137580","1537137630","1537137630","1"
"1820","DXH18001820","1537137700","0","0","3,14,18,17","487","0","","0","1537137640","1537137690","1537137690","1"
"1821","DXH18001821","1537137760","0","0","3,12,15,17","257","0","","0","1537137700","1537137750","1537137750","1"
"1822","DXH18001822","1537137820","0","0","2,12,10","202","0","","0","1537137760","1537137810","1537137810","1"
"1823","DXH18001823","1537137880","0","0","3,11,19,12","192","0","","0","1537137820","1537137870","1537137870","1"
"1824","DXH18001824","1537137940","0","0","3,16,19","669","0","","0","1537137880","1537137930","1537137930","1"
"1825","DXH18001825","1537138000","0","0","1,17,15,11","751","0","","0","1537137940","1537137990","1537137990","1"
"1826","DXH18001826","1537138060","0","0","3,12,19","229","0","","0","1537138000","1537138050","1537138050","1"
"1827","DXH18001827","1537138120","0","0","3,10,17,12","72","0","","0","1537138060","1537138110","1537138110","1"
"1828","DXH18001828","1537138180","0","0","3,15,16,17","567","0","","0","1537138120","1537138170","1537138170","1"
"1829","DXH18001829","1537138240","0","0","1,19,11,16","916","0","","0","1537138180","1537138230","1537138230","1"
"1830","DXH18001830","1537138300","0","0","2,14,18","484","0","","0","1537138240","1537138290","1537138290","1"
"1831","DXH18001831","1537138360","0","0","1,18,10,16","806","0","","0","1537138300","1537138350","1537138350","1"
"1832","DXH18001832","1537138420","0","0","1,16,14,10","640","0","","0","1537138360","1537138410","1537138410","1"
"1833","DXH18001833","1537138480","0","0","3,10,19,18","98","0","","0","1537138420","1537138470","1537138470","1"
"1834","DXH18001834","1537138540","0","0","1,16,19,14","694","0","","0","1537138480","1537138531","1537138531","1"
"1835","DXH18001835","1537138600","0","0","1,18,15,10","850","0","","0","1537138540","1537138591","1537138591","1"
"1836","DXH18001836","1537138660","0","0","1,12,19,10","290","0","","0","1537138600","1537138651","1537138651","1"
"1837","DXH18001837","1537138720","0","0","3,15,14,18","548","0","","0","1537138660","1537138711","1537138711","1"
"1838","DXH18001838","1537138780","0","0","1,15,18,13","583","0","","0","1537138720","1537138770","1537138770","1"
"1839","DXH18001839","1537138840","0","0","1,16,12,10","620","0","","0","1537138780","1537138831","1537138831","1"
"1840","DXH18001840","1537138900","0","0","1,17,16","776","0","","0","1537138840","1537138890","1537138890","1"
"1841","DXH18001841","1537138960","0","0","3,13,11,18","318","0","","0","1537138900","1537138951","1537138951","1"
"1842","DXH18001842","1537139020","0","0","1,14,19,10","490","0","","0","1537138960","1537139010","1537139010","1"
"1843","DXH18001843","1537139080","0","0","1,18,14","884","0","","0","1537139020","1537139070","1537139070","1"
"1844","DXH18001844","1537139140","0","0","1,19,15,18","958","0","","0","1537139080","1537139131","1537139131","1"
"1845","DXH18001845","1537139200","0","0","3,13,19,17","397","0","","0","1537139140","1537139190","1537139190","1"
"1846","DXH18001846","1537139260","0","0","1,17,19,11","791","0","","0","1537139200","1537139250","1537139250","1"
"1847","DXH18001847","1537139320","0","0","3,12,13","223","0","","0","1537139260","1537139310","1537139310","1"
"1848","DXH18001848","1537139380","0","0","1,18,11,10","810","0","","0","1537139320","1537139370","1537139370","1"
"1849","DXH18001849","1537139440","0","0","1,17,19,11","791","0","","0","1537139380","1537139430","1537139430","1"
"1850","DXH18001850","1537139500","0","0","3,13,10,16","306","0","","0","1537139440","1537139490","1537139490","1"
"1851","DXH18001851","1537139560","0","0","1,17,16,14","764","0","","0","1537139500","1537139550","1537139550","1"
"1852","DXH18001852","1537139620","0","0","3,16,10,17","607","0","","0","1537139560","1537139610","1537139610","1"
"1853","DXH18001853","1537139680","0","0","3,10,18,13","83","0","","0","1537139620","1537139670","1537139670","1"
"1854","DXH18001854","1537139740","0","0","3,10,13,18","38","0","","0","1537139680","1537139730","1537139730","1"
"1855","DXH18001855","1537139800","0","0","1,15,13","533","0","","0","1537139740","1537139790","1537139790","1"
"1856","DXH18001856","1537139860","0","0","3,11,13,19","139","0","","0","1537139800","1537139850","1537139850","1"
"1857","DXH18001857","1537139920","0","0","1,17,18,10","780","0","","0","1537139860","1537139910","1537139910","1"
"1858","DXH18001858","1537139980","0","0","3,16,10,17","607","0","","0","1537139920","1537139970","1537139970","1"
"1859","DXH18001859","1537140040","0","0","3,16,19,18","698","0","","0","1537139980","1537140030","1537140030","1"
"1860","DXH18001860","1537140100","0","0","4,11,2","111","0","","0","1537140040","1537140090","1537140090","1"
"1861","DXH18001861","1537140160","0","0","3,13,17","377","0","","0","1537140100","1537140150","1537140150","1"
"1862","DXH18001862","1537140220","0","0","1,19,16,13","963","0","","0","1537140160","1537140210","1537140210","1"
"1863","DXH18001863","1537140280","0","0","3,10,16,14","64","0","","0","1537140220","1537140270","1537140270","1"
"1864","DXH18001864","1537140340","0","0","3,16,18","688","0","","0","1537140280","1537140330","1537140330","1"
"1865","DXH18001865","1537140400","0","0","1,16,14,12","642","0","","0","1537140340","1537140390","1537140390","1"
"1866","DXH18001866","1537140460","0","0","2,19,10","909","0","","0","1537140400","1537140450","1537140450","1"
"1867","DXH18001867","1537140520","0","0","3,15,19,16","596","0","","0","1537140460","1537140510","1537140510","1"
"1868","DXH18001868","1537140580","0","0","3,11,15,16","156","0","","0","1537140520","1537140570","1537140570","1"
"1869","DXH18001869","1537140640","0","0","1,16,15,11","651","0","","0","1537140580","1537140630","1537140630","1"
"1870","DXH18001870","1537140700","0","0","3,15,18,17","587","0","","0","1537140640","1537140690","1537140690","1"
"1871","DXH18001871","1537140760","0","0","1,16,14,11","641","0","","0","1537140700","1537140750","1537140750","1"
"1872","DXH18001872","1537140820","0","0","1,19,16,12","962","0","","0","1537140760","1537140810","1537140810","1"
"1873","DXH18001873","1537140880","0","0","3,12,16,15","265","0","","0","1537140820","1537140870","1537140870","1"
"1874","DXH18001874","1537140940","0","0","2,10,19","90","0","","0","1537140880","1537140930","1537140930","1"
"1875","DXH18001875","1537141000","0","0","3,16,18,17","687","0","","0","1537140940","1537140990","1537140990","1"
"1876","DXH18001876","1537141060","0","0","1,17,16,10","760","0","","0","1537141000","1537141050","1537141050","1"
"1877","DXH18001877","1537141120","0","0","1,17,14,11","741","0","","0","1537141060","1537141110","1537141110","1"
"1878","DXH18001878","1537141180","0","0","3,17,16,19","769","0","","0","1537141120","1537141170","1537141170","1"
"1879","DXH18001879","1537141240","0","0","1,18,13","833","0","","0","1537141180","1537141230","1537141230","1"
"1880","DXH18001880","1537141300","0","0","3,13,16,15","365","0","","0","1537141240","1537141290","1537141290","1"
"1881","DXH18001881","1537141360","0","0","1,15,10,13","503","0","","0","1537141300","1537141351","1537141351","1"
"1882","DXH18001882","1537141420","0","0","1,18,15,11","851","0","","0","1537141360","1537141410","1537141410","1"
"1883","DXH18001883","1537141480","0","0","3,11,16,13","163","0","","0","1537141420","1537141470","1537141470","1"
"1884","DXH18001884","1537141540","0","0","3,17,16,19","769","0","","0","1537141480","1537141530","1537141530","1"
"1885","DXH18001885","1537141600","0","0","2,10,18","80","0","","0","1537141540","1537141590","1537141590","1"
"1886","DXH18001886","1537141660","0","0","1,16,19,15","695","0","","0","1537141600","1537141650","1537141650","1"
"1887","DXH18001887","1537141720","0","0","3,10,12,16","26","0","","0","1537141660","1537141710","1537141710","1"
"1888","DXH18001888","1537141780","0","0","1,18,16,10","860","0","","0","1537141720","1537141770","1537141770","1"
"1889","DXH18001889","1537141840","0","0","2,13,18","383","0","","0","1537141780","1537141830","1537141830","1"
"1890","DXH18001890","1537141900","0","0","1,16,10,14","604","0","","0","1537141840","1537141890","1537141890","1"
"1891","DXH18001891","1537141960","0","0","1,17,19,16","796","0","","0","1537141900","1537141950","1537141950","1"
"1892","DXH18001892","1537142020","0","0","3,11,18","118","0","","0","1537141960","1537142010","1537142010","1"
"1893","DXH18001893","1537142080","0","0","3,14,13,18","438","0","","0","1537142020","1537142070","1537142070","1"
"1894","DXH18001894","1537142140","0","0","3,10,14,13","43","0","","0","1537142080","1537142130","1537142130","1"
"1895","DXH18001895","1537142200","0","0","3,17,16,18","768","0","","0","1537142140","1537142191","1537142191","1"
"1896","DXH18001896","1537142260","0","0","1,13,10","300","0","","0","1537142200","1537142250","1537142250","1"
"1897","DXH18001897","1537142320","0","0","1,19,10,16","906","0","","0","1537142260","1537142310","1537142310","1"
"1898","DXH18001898","1537142380","0","0","1,18,10,15","805","0","","0","1537142320","1537142370","1537142370","1"
"1899","DXH18001899","1537142440","0","0","3,17,16,18","768","0","","0","1537142380","1537142430","1537142430","1"
"1900","DXH18001900","1537142500","0","0","1,12,18,11","281","0","","0","1537142440","1537142490","1537142490","1"
"1901","DXH18001901","1537142560","0","0","1,18,13,11","831","0","","0","1537142500","1537142550","1537142550","1"
"1902","DXH18001902","1537142620","0","0","3,10,16","6","0","","0","1537142560","1537142610","1537142610","1"
"1903","DXH18001903","1537142681","0","0","1,16,10,12","602","0","","0","1537142621","1537142670","1537142670","1"
"1904","DXH18001904","1537142740","0","0","1,18,17","877","0","","0","1537142680","1537142730","1537142730","1"
"1905","DXH18001905","1537142801","0","0","3,14,13,16","436","0","","0","1537142741","1537142790","1537142790","1"
"1906","DXH18001906","1537142860","0","0","1,13,18,10","380","0","","0","1537142800","1537142850","1537142850","1"
"1907","DXH18001907","1537142920","0","0","1,15,10","500","0","","0","1537142860","1537142910","1537142910","1"
"1908","DXH18001908","1537142980","0","0","1,14,19,10","490","0","","0","1537142920","1537142970","1537142970","1"
"1909","DXH18001909","1537143040","0","0","2,17,15","757","0","","0","1537142980","1537143030","1537143030","1"
"1910","DXH18001910","1537143100","0","0","1,11,16,10","160","0","","0","1537143040","1537143090","1537143090","1"
"1911","DXH18001911","1537143160","0","0","2,13,15","353","0","","0","1537143100","1537143150","1537143150","1"
"1912","DXH18001912","1537143220","0","0","3,13,19,18","398","0","","0","1537143160","1537143210","1537143210","1"
"1913","DXH18001913","1537143280","0","0","2,11,14","141","0","","0","1537143220","1537143270","1537143270","1"
"1914","DXH18001914","1537143340","0","0","3,12,10,16","206","0","","0","1537143280","1537143330","1537143330","1"
"1915","DXH18001915","1537143400","0","0","3,14,13,15","435","0","","0","1537143340","1537143390","1537143390","1"
"1916","DXH18001916","1537143460","0","0","3,10,13,11","31","0","","0","1537143400","1537143450","1537143450","1"
"1917","DXH18001917","1537143520","0","0","1,14,17,11","471","0","","0","1537143460","1537143510","1537143510","1"
"1918","DXH18001918","1537143580","0","0","2,14,13","434","0","","0","1537143520","1537143570","1537143570","1"
"1919","DXH18001919","1537143640","0","0","1,19,14,18","948","0","","0","1537143580","1537143630","1537143630","1"
"1920","DXH18001920","1537143700","0","0","2,14,13","434","0","","0","1537143640","1537143690","1537143690","1"
"1921","DXH18001921","1537143760","0","0","2,10,13","30","0","","0","1537143700","1537143750","1537143750","1"
"1922","DXH18001922","1537143820","0","0","2,18,13","838","0","","0","1537143760","1537143810","1537143810","1"
"1923","DXH18001923","1537143880","0","0","1,19,12,10","920","0","","0","1537143820","1537143870","1537143870","1"
"1924","DXH18001924","1537143940","0","0","2,16,12","626","0","","0","1537143880","1537143930","1537143930","1"
"1925","DXH18001925","1537144000","0","0","1,17,15,14","754","0","","0","1537143940","1537143990","1537143990","1"
"1926","DXH18001926","1537144060","0","0","3,13,11,14","314","0","","0","1537144000","1537144050","1537144050","1"
